cpu_id;cpu_name;manufacturer;cores_number;threads_number;min_clock_speed;max_clock_speed;memory
469;Xeon E-2174G;Intel;4;8;3,8;4,7;8
470;Xeon X3470;Intel;4;8;2,93;3,60;8
471;PhenomII X2 570;AMD;2;4;3,5;3,5;6
472;Pentium G4560T;Intel;2;4;2,9;2,9;3
473;AthlonII X3 400e;AMD;3;6;2,2;2,2;1,5
474;Core i3-4330TE;Intel;2;4;2,4;2,4;4
475;Pentium G3420T;Intel;2;4;2,7;2,7;3
476;Ryzen 3 2300X;AMD;4;8;3,5;4;8
477;Xeon E3-1270 v5;Intel;4;8;3,6;4;8
478;Athlon II X4 650;AMD;4;8;3,2;3,2;2
479;Athlon II X4 630;AMD;4;8;2,8;2,8;2
480;Celeron G1840;Intel;2;4;2,8;2,8;2
481;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
482;Phenom II X4 B99;AMD;4;8;3,4;3,4;6
483;Core i3-3250T;Intel;2;4;3,0;3,0;3
484;Core i7-6700K;Intel;4;8;4;4,2;8
485;Xeon E3-1225;Intel;4;8;3,1;3,4;6
486;Ryzen 9 3900X;AMD;12;24;3,8;4,6;64
487;Core i5-660;Intel;2;4;3,33;3,6;4
488;AthlonII X3 415e;AMD;3;6;2,5;2,5;1,5
489;Core i5-4690T;Intel;4;8;2,5;3,5;6
490;Pentium G3240T;Intel;2;4;2,7;2,7;3
491;Core i5-4570TE;Intel;2;4;2,7;3,3;4
492;Pentium G3258;Intel;2;4;3,2;3,2;3
493;Core i7-9700KF;Intel;8;16;3,6;4,9;12
494;Phenom II X6 1100T;AMD;6;12;3,3;3,7;6
495;Xeon E3-1220L;Intel;2;4;2,2;3,4;3
496;Athlon 200GE;AMD;2;4;3,2;3,2;4
497;Pentium G4600T;Intel;2;4;3;3;3
498;Core i3-4150;Intel;2;4;3,5;3,5;3
499;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
500;Core i5-661;Intel;2;4;3,33;3,6;4
501;Core i3-540;Intel;2;4;3,06;3,06;4
502;Xeon E3-1290 v2;Intel;4;8;3,7;4,1;8
503;Core i7-8700;Intel;6;12;3,2;4,6;12
504;Xeon E3-1225 v2;Intel;4;8;3,2;3,6;8
505;Ryzen 7 PRO 4750GE;AMD;8;16;3,1;4,3;8
506;Core i3-9300T;Intel;4;8;3,2;3,8;8
507;Core i7-860S;Intel;4;8;2,53;3,46;8
508;Core i5-9500;Intel;6;12;3;4,4;9
509;AthlonII X4 600e;AMD;4;8;2,2;2,2;2
510;Phenom II X4 965;AMD;4;8;3,4;3,4;6
511;Xeon E-2186G;Intel;6;12;3,8;4,7;12
512;Xeon E-2146G;Intel;6;12;3,5;4,5;12
513;Core i5-8600K;Intel;6;12;3,6;4,3;9
514;Celeron G1620;Intel;2;4;2,7;2,7;2
515;Core i3-4370;Intel;2;4;3,8;3,8;4
516;Ryzen 3 PRO 3200GE;AMD;4;8;3,3;3,8;4
517;Core i5-4590T;Intel;4;8;2;3;6
518;AthlonII X2 245;AMD;2;4;2,9;2,9;2
519;Athlon II X4 635;AMD;4;8;2,9;2,9;2
520;Core i7-4765T;Intel;4;8;2;3;8
521;PhenomII X3 705e;AMD;3;6;2,5;2,5;6
522;Xeon E3-1270 v6;Intel;4;8;3,8;4,2;8
523;Athlon II X4 630;AMD;4;8;2,8;2,8;2
524;Core i3-3225;Intel;2;4;3,3;3,3;3
525;Xeon E3-1225 v5;Intel;4;8;3,3;3,7;8
526;Pentium G630;Intel;2;4;2,7;2,7;3
527;Xeon E-2176G;Intel;6;12;3,7;4,7;12
528;Athlon II X4 650;AMD;4;8;3,2;3,2;2
529;AthlonII X2 B24;AMD;2;4;3;3;2
530;Ryzen 7 1700X;AMD;8;16;3,4;3,8;16
531;Core i7-7700K;Intel;4;8;4,2;4,5;8
532;Pentium G860T;Intel;2;4;2,6;2,6;3
533;Core i5-2390T;Intel;2;4;2,7;3,5;3
534;Core i3-9100;Intel;4;8;3,6;4,2;6
535;PhenomII X3 720;AMD;3;6;2,8;2,8;6
536;Core i5-4460;Intel;4;8;3,2;3,4;6
537;PhenomII X2 B60;AMD;2;4;3,5;3,5;6
538;Pentium G5500T;Intel;2;4;3,2;3,2;4
539;Xeon E3-1230 v5;Intel;4;8;3,4;3,8;8
540;Phenom II X4 B93;AMD;4;8;2,8;2,8;6
541;Ryzen 5 3400G;AMD;4;8;3,7;4,2;4
542;Core i3-6300;Intel;2;4;3,8;3,8;4
543;Pentium G850;Intel;2;4;2,9;2,9;3
544;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
545;Core i7-4790K;Intel;4;8;4;4,4;8
546;Celeron G1840T;Intel;2;4;2,5;2,5;2
547;Core i5-2380P;Intel;4;8;3,1;3,4;6
548;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
549;Core i3-4160T;Intel;2;4;3,1;3,1;3
550;Core i5-8500T;Intel;6;12;2,1;3,5;9
551;AthlonII X3 400e;AMD;3;6;2,2;2,2;1,5
552;Pentium G4620;Intel;2;4;3,7;3,7;3
553;Core i5-4670;Intel;4;8;3,4;3,8;6
554;Pentium G3440T;Intel;2;4;2,8;2,8;3
555;Core i5-4590S;Intel;4;8;3;3,7;6
556;Pentium G2120;Intel;2;4;3,1;3,1;3
557;Core i5-4460T;Intel;4;8;1,9;2,7;6
558;Phenom II X4 905e;AMD;4;8;2,5;2,5;6
559;Ryzen 5 2500X;AMD;4;8;3,6;4;8
560;A10-9700;AMD;4;8;3,5;3,8;2
561;Core i5-2320;Intel;4;8;3;3,3;6
562;Phenom II X4 980;AMD;4;8;3,7;3,7;6
563;Core i3-7101E;Intel;2;4;3,9;3,9;3
564;Xeon E3-1240L V3;Intel;4;8;2;3;8
565;Phenom II X6 1100T;AMD;6;12;3,3;3,7;6
566;PhenomII X2 521;AMD;2;4;3,5;3,5;2
567;Xeon E3-1230L v3;Intel;4;8;1,8;2,8;8
568;Ryzen 3 PRO 1300;AMD;4;8;3,5;3,7;8
569;Core i3-8100T;Intel;4;8;3,1;3,1;6
570;Core i5-3450;Intel;4;8;3,1;3,5;6
571;Celeron G3950;Intel;2;4;3;3;2
572;Ryzen 3 PRO 2200G;AMD;4;8;3,5;3,7;4
573;Core i3-4360T;Intel;2;4;3,2;3,2;4
574;Core i3-7350K;Intel;2;4;4,2;4,2;4
575;Core i3-3250T;Intel;2;4;3,0;3,0;3
576;Core i7-4771;Intel;4;8;3,5;3,9;8
577;Sempron X2 190;AMD;2;4;2,5;2,5;1
578;Ryzen 5 3500X;AMD;6;12;3,6;4,1;32
579;Pentium G4620;Intel;2;4;3,7;3,7;3
580;Ryzen 5 4600G;AMD;6;12;3,7;4,2;8
581;Core i5-9400T;Intel;6;12;1,8;3,4;9
582;PhenomII X2 565;AMD;2;4;3,4;3,4;6
583;Core i5-3330S;Intel;4;8;2,7;3,2;6
584;Pentium G3258;Intel;2;4;3,2;3,2;3
585;Core i7-3770;Intel;4;8;3,4;3,9;8
586;Xeon E-2288G;Intel;8;16;3,7;5;16
587;Core i7-9700F;Intel;8;16;3;4,7;12
588;Pentium G3260;Intel;2;4;3,3;3,3;3
589;A10-9700E;AMD;4;8;3;3,5;2
590;Athlon Gold PRO 3150G;AMD;4;8;3,5;3,9;4
591;Pentium G3460T;Intel;2;4;3;3;3
592;Celeron G3930T;Intel;2;4;2,7;2,7;2
593;Ryzen 7 PRO 4750G;AMD;8;16;3,6;4,4;8
594;Pentium G3240;Intel;2;4;3,1;3,1;3
595;Core i7-860;Intel;4;8;2,8;3,46;8
596;Core i3-9320;Intel;4;8;3,7;4,4;8
597;AthlonII X3 425;AMD;3;6;2,7;2,7;1,5
598;Core i7-9700K;Intel;8;16;3,6;4,9;12
599;Xeon E3-1220 v2;Intel;4;8;3,1;3,5;8
600;Athlon 220GE;AMD;2;4;3,4;3,4;4
601;Athlon II 170u;AMD;1;2;2;2;1
602;Core i5-2400S;Intel;4;8;2,5;3,3;6
603;Pentium G632;Intel;2;4;2,7;2,7;3
604;Athlon II X2 270u;AMD;2;4;2;2;2
605;Core i5-4590T;Intel;4;8;2;3;6
606;Xeon E3-1260L;Intel;4;8;2,4;3,3;8
607;Core i5-8500T;Intel;6;12;2,1;3,5;9
608;Xeon E3-1275L V3;Intel;4;8;2,7;3,9;8
609;Core i5-750;Intel;4;8;2,66;3,2;8
610;Core i5-3570S;Intel;4;8;3,1;3,8;6
611;PhenomII X3 700e;AMD;3;6;2,4;2,4;6
612;Core i5-2300;Intel;4;8;2,8;3,1;6
613;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
614;Athlon II X4 630;AMD;4;8;2,8;2,8;2
615;Pentium Gold G5400T;Intel;2;4;3,1;3,1;4
616;AthlonII X3 440;AMD;3;6;3;3;1,5
617;Ryzen 5 PRO 2400G;AMD;4;8;3,6;3,9;4
618;Core i3-550;Intel;2;4;3,2;3,2;4
619;Ryzen 7 4700GE;AMD;8;16;3,1;4,3;8
620;Celeron G1840T;Intel;2;4;2,5;2,5;2
621;Phenom II X4 945;AMD;4;8;3;3;6
622;Core i5-6400;Intel;4;8;2,7;3,3;6
623;Celeron G540T;Intel;2;4;2,1;2,1;2
624;PRO A6-9500;AMD;2;4;3,5;3,8;1
625;Core i7-860;Intel;4;8;2,8;3,46;8
626;Phenom II X4 970;AMD;4;8;3,5;3,5;6
627;Xeon E3-1230 v3;Intel;4;8;3,3;3,7;8
628;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
629;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
630;Xeon E3-1245;Intel;4;8;3,3;3,7;8
631;Ryzen 9 PRO 3900;AMD;12;24;3,1;4,3;64
632;Xeon E3-1240 v2;Intel;4;8;3,4;3,8;8
633;Pentium G3258;Intel;2;4;3,2;3,2;3
634;Pentium G2130;Intel;2;4;3,2;3,2;3
635;Celeron G440;Intel;1;2;1,6;1,6;1
636;Pentium G640;Intel;2;4;2,8;2,8;3
637;Core i7-8086K;Intel;6;12;4;5;12
638;Celeron G440;Intel;1;2;1,6;1,6;1
639;Core i7-3770;Intel;4;8;3,4;3,9;8
640;Pentium G2120;Intel;2;4;3,1;3,1;3
641;Celeron G3930TE;Intel;2;4;2,7;2,7;2
642;Pentium G3240T;Intel;2;4;2,7;2,7;3
643;Xeon E-2146G;Intel;6;12;3,5;4,5;12
644;Celeron G1820;Intel;2;4;2,7;2,7;2
645;PhenomII X2 511;AMD;2;4;3,4;3,4;2
646;Core i5-680;Intel;2;4;3,6;3.86;4
647;PhenomII X2 545;AMD;2;4;3;3;6
648;Core i3-4160;Intel;2;4;3,6;3,6;3
649;Athlon X4 970;AMD;4;8;3,8;4;2
650;Pentium G2120;Intel;2;4;3,1;3,1;3
651;Core i7-4765T;Intel;4;8;2;3;8
652;Core i3-4170;Intel;2;4;3,7;3,7;3
653;Phenom II X4 B99;AMD;4;8;3,4;3,4;6
654;Pentium G630;Intel;2;4;2,7;2,7;3
655;Xeon E3-1286 V3;Intel;4;8;3,7;4,1;8
656;Core i7-875K;Intel;4;8;2,93;3,60;8
657;Core i5-4570TE;Intel;2;4;2,7;3,3;4
658;Core i5-670;Intel;2;4;3,46;3,73;4
659;PRO A6-9500;AMD;2;4;3,5;3,8;1
660;Sempron 150;AMD;1;2;2,9;2,9;1
661;Celeron G3930;Intel;2;4;2,9;2,9;2
662;Pentium G3260;Intel;2;4;3,3;3,3;3
663;Xeon E3-1240L V3;Intel;4;8;2;3;8
664;Core i7-4790T;Intel;4;8;2,7;3,9;8
665;AthlonII X3 450;AMD;3;6;3,2;3,2;1,5
666;Xeon E-2146G;Intel;6;12;3,5;4,5;12
667;Phenom II X4 810;AMD;4;8;2,6;2,6;4
668;Core i5-6500T;Intel;4;8;2,5;3,1;6
669;Ryzen 5 PRO 4650GE;AMD;6;12;3,3;4,2;8
670;Xeon E3-1225 v3;Intel;4;8;3,2;3,6;8
671;Celeron G1830;Intel;2;4;2,8;2,8;2
672;Athlon Silver 3050GE;AMD;2;4;3,4;3,4;4
673;Celeron G1610;Intel;2;4;2,6;2,6;2
674;Core i3-6300;Intel;2;4;3,8;3,8;4
675;Sempron X2 190;AMD;2;4;2,5;2,5;1
676;Core i5-2380P;Intel;4;8;3,1;3,4;6
677;Athlon X4 970;AMD;4;8;3,8;4;2
678;Core i5-9600K;Intel;6;12;3,7;4,6;9
679;Core i5-8600K;Intel;6;12;3,6;4,3;9
680;Core i3-4330TE;Intel;2;4;2,4;2,4;4
681;Xeon E-2274G;Intel;4;8;4;4,9;8
682;Celeron G1620;Intel;2;4;2,7;2,7;2
683;PhenomII X4 900e;AMD;4;8;2,4;2,4;6
684;Core i5-9400F;Intel;6;12;2,9;4,1;9
685;Xeon E-2146G;Intel;6;12;3,5;4,5;12
686;Core i3-4370T;Intel;2;4;3,3;3,3;4
687;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
688;Core i5-6400;Intel;4;8;2,7;3,3;6
689;Pentium G2030T;Intel;2;4;2,6;2,6;3
690;Xeon E3-1240 v5;Intel;4;8;3,5;3,9;8
691;PhenomII X4 42 TWKR BE;AMD;4;8;2;2;6
692;Athlon X4 940;AMD;4;8;3,2;3,6;2
693;Phenom II X4 B93;AMD;4;8;2,8;2,8;6
694;PhenomII X2 565;AMD;2;4;3,4;3,4;6
695;Core i3-4330;Intel;2;4;3,5;3,5;4
696;Xeon E-2274G;Intel;4;8;4;4,9;8
697;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
698;Core i5-5675C;Intel;4;8;3,1;3,6;4
699;Core i3-3240T;Intel;2;4;2,9;2,9;3
700;Athlon II X4 620e;AMD;4;8;2,6;2,6;2
701;Xeon E3-1275 v5;Intel;4;8;3,6;4;8
702;Core i3-4360T;Intel;2;4;3,2;3,2;4
703;Phenom II X4 980;AMD;4;8;3,7;3,7;6
704;Core i3-2105;Intel;2;4;3,1;3,1;3
705;Xeon E3-1240L V3;Intel;4;8;2;3;8
706;Athlon II X4 620;AMD;4;8;2,6;2,6;2
707;Celeron G3930TE;Intel;2;4;2,7;2,7;2
708;Core i3-7300;Intel;2;4;4;4;4
709;AthlonII X2 B26;AMD;2;4;3,2;3,2;2
710;Athlon Gold 3150GE;AMD;4;8;3,3;3,8;4
711;AthlonII X2 215;AMD;2;4;2,7;2,7;1
712;Xeon E-2134;Intel;4;8;3,5;4,5;8
713;Xeon X3440;Intel;4;8;2,53;2,93;8
714;Core i3-2105;Intel;2;4;3,1;3,1;3
715;Celeron G530T;Intel;2;4;2;2;2
716;Ryzen 7 3800XT;AMD;8;16;3,9;4,7;32
717;Core i3-6100TE;Intel;2;4;2,7;2,7;4
718;AthlonII X3 450;AMD;3;6;3,2;3,2;1,5
719;Core i3-4330;Intel;2;4;3,5;3,5;4
720;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
721;Core i7-4765T;Intel;4;8;2;3;8
722;Core i3-7100;Intel;2;4;3,9;3,9;3
723;Pentium G3420T;Intel;2;4;2,7;2,7;3
724;Celeron G3900T;Intel;2;4;2,6;2,6;2
725;A10-9700E;AMD;4;8;3;3,5;2
726;Xeon E3-1225;Intel;4;8;3,1;3,4;6
727;Core i5-4590;Intel;4;8;3,3;3,7;6
728;Ryzen 3 PRO 1300;AMD;4;8;3,5;3,7;8
729;Celeron G1840;Intel;2;4;2,8;2,8;2
730;Core i3-9320;Intel;4;8;3,7;4,4;8
731;Athlon Gold PRO 3150G;AMD;4;8;3,5;3,9;4
732;Pentium Gold G5500;Intel;2;4;3,8;3,8;4
733;Ryzen 7 3700X;AMD;8;16;3,6;4,4;32
734;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
735;Xeon E3-1275;Intel;4;8;3,4;3,8;8
736;AthlonII X2 B24;AMD;2;4;3;3;2
737;Core i7-9700F;Intel;8;16;3;4,7;12
738;Athlon 200GE;AMD;2;4;3,2;3,2;4
739;Xeon E-2186G;Intel;6;12;3,8;4,7;12
740;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
741;Xeon L3426;Intel;4;8;1,86;3,2;8
742;Core i3-7101TE;Intel;2;4;3,4;3,4;3
743;Ryzen 5 3600;AMD;6;12;3,6;4,2;32
744;Xeon E3-1275 v2;Intel;4;8;3,5;3,9;8
745;Xeon E3-1285 v3;Intel;4;8;3,6;4;8
746;Core i3-4370;Intel;2;4;3,8;3,8;4
747;Phenom II X4 B97;AMD;4;8;3,2;3,2;6
748;Xeon E3-1270 v6;Intel;4;8;3,8;4,2;8
749;Sempron 145;AMD;1;2;2,8;2,8;1
750;Core i3-2120;Intel;2;4;3,3;3,3;3
751;Xeon E3-1290 v2;Intel;4;8;3,7;4,1;8
752;Core i3-4330TE;Intel;2;4;2,4;2,4;4
753;Core i7-4790T;Intel;4;8;2,7;3,9;8
754;PhenomII X2 B57;AMD;2;4;3,2;3,2;6
755;Sempron X2 180;AMD;2;4;2,4;2,4;1
756;Core i5-3475S;Intel;4;8;2,9;3,6;6
757;Ryzen 5 1400;AMD;4;8;3,2;3,4;8
758;Core i3-7350K;Intel;2;4;4,2;4,2;4
759;Xeon E3-1220 v6;Intel;4;8;3;3,5;8
760;Xeon E3-1231 V3;Intel;4;8;3,4;3,8;8
761;Core i7-860;Intel;4;8;2,8;3,46;8
762;Xeon E3-1220L v3;Intel;2;4;1,1;1,5;4
763;Core i5-660;Intel;2;4;3,33;3,6;4
764;Core i7-8086K;Intel;6;12;4;5;12
765;Sempron 130;AMD;1;2;2,6;2,6;0,5
766;Core i7-3770T;Intel;4;8;2,5;3,7;8
767;AthlonII X3 425;AMD;3;6;2,7;2,7;1,5
768;Pentium G4560T;Intel;2;4;2,9;2,9;3
769;Ryzen 3 PRO 3200G;AMD;4;8;3,6;4;4
770;PhenomII X2 B53;AMD;2;4;2,8;2,8;6
771;Xeon E-2276G;Intel;6;12;3,8;4,9;12
772;Ryzen 3 PRO 1200;AMD;4;8;3,1;3,4;8
773;Celeron G470;Intel;1;2;2;2;1,5
774;Core i7-7700K;Intel;4;8;4,2;4,5;8
775;Core i5-9400T;Intel;6;12;1,8;3,4;9
776;Pentium G630;Intel;2;4;2,7;2,7;3
777;Phenom II X4 925;AMD;4;8;2,8;2,8;6
778;Sempron 130;AMD;1;2;2,6;2,6;0,5
779;Core i3-7100T;Intel;2;4;3,4;3,4;3
780;Xeon E3-1260L v5;Intel;4;8;2,9;3,9;8
781;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
782;Core i5-3470S;Intel;4;8;2,9;3,6;6
783;Ryzen 3 3300X;AMD;4;8;3,8;4,3;16
784;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
785;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
786;Core i9-9900KF;Intel;8;16;3,6;5;16
787;Celeron G540T;Intel;2;4;2,1;2,1;2
788;Celeron G3900T;Intel;2;4;2,6;2,6;2
789;Phenom II X4 965;AMD;4;8;3,4;3,4;6
790;Core i5-3470;Intel;4;8;3,2;3,6;6
791;Xeon E3-1240L V3;Intel;4;8;2;3;8
792;AthlonII X2 245;AMD;2;4;2,9;2,9;2
793;Core i3-560;Intel;2;4;3,33;3,33;4
794;Pentium G3460;Intel;2;4;3,5;3,5;3
795;Pentium G2020T;Intel;2;4;2,5;2,5;3
796;Core i3-4160T;Intel;2;4;3,1;3,1;3
797;Core i5-8400;Intel;6;12;2,8;4;9
798;Pentium G4520;Intel;2;4;3,6;3,6;3
799;Pentium G4500T;Intel;2;4;3;3;3
800;Xeon E3-1275;Intel;4;8;3,4;3,8;8
801;Xeon E3-1245;Intel;4;8;3,3;3,7;8
802;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
803;Core i5-3330;Intel;4;8;3;3,2;6
804;Pentium G3260;Intel;2;4;3,3;3,3;3
805;Xeon E3-1280 v6;Intel;4;8;3,9;4,2;8
806;Pentium G3220T;Intel;2;4;2,6;2,6;3
807;Xeon E3-1225 v3;Intel;4;8;3,2;3,6;8
808;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
809;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
810;A8-9600;AMD;4;8;3,1;3,4;2
811;Pentium G840;Intel;2;4;2,8;2,8;3
812;Celeron G440;Intel;1;2;1,6;1,6;1
813;Xeon E3-1230 v2;Intel;4;8;3,3;3,7;8
814;Opteron 1389;AMD;4;8;2,9;2,9;6
815;Ryzen 7 2700E;AMD;8;16;2,8;4;16
816;Xeon E3-1220L v3;Intel;2;4;1,1;1,5;4
817;Core i7-8700K;Intel;6;12;3,7;4,7;12
818;Core i3-4350;Intel;2;4;3,6;3,6;4
819;Xeon E3-1240;Intel;4;8;3,3;3,7;8
820;Xeon E-2226G;Intel;6;12;3,4;4,7;12
821;Core i5-6400;Intel;4;8;2,7;3,3;6
822;Ryzen 3 PRO 2200GE;AMD;4;8;3,2;3,6;4
823;PhenomII X4 42 TWKR BE;AMD;4;8;2;2;6
824;Pentium G3440;Intel;2;4;3,3;3,3;3
825;Core i7-4770K;Intel;4;8;3,5;3,9;8
826;Pentium Gold G5400T;Intel;2;4;3,1;3,1;4
827;Athlon II X4 620;AMD;4;8;2,6;2,6;2
828;Pentium G3420;Intel;2;4;3,2;3,2;3
829;Core i3-530;Intel;2;4;2,93;2,93;4
830;Core i5-7600K;Intel;4;8;3,8;4,2;6
831;AthlonII X2 270;AMD;2;4;3,4;3,4;2
832;Pentium G3260;Intel;2;4;3,3;3,3;3
833;AthlonII X2 250;AMD;2;4;3;3;2
834;Phenom II X6 1075T;AMD;6;12;3;3,5;6
835;Xeon X3450;Intel;4;8;2,66;3,2;8
836;Athlon 300GE;AMD;2;4;3,4;3,4;4
837;Core i5-660;Intel;2;4;3,33;3,6;4
838;Core i5-9400F;Intel;6;12;2,9;4,1;9
839;Ryzen 7 4700G;AMD;8;16;3,6;4,4;8
840;Xeon E3-1246 V3;Intel;4;8;3,5;3,9;8
841;Athlon 300GE;AMD;2;4;3,4;3,4;4
842;Pentium G620;Intel;2;4;2,6;2,6;3
843;Core i5-2300;Intel;4;8;2,8;3,1;6
844;Core i3-4150T;Intel;2;4;3;3;3
845;Core i3-7101E;Intel;2;4;3,9;3,9;3
846;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
847;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
848;Ryzen 7 PRO 1700X;AMD;8;16;3,4;3,8;16
849;Xeon E-2104G;Intel;4;8;3,2;3,2;8
850;Xeon E-2274G;Intel;4;8;4;4,9;8
851;Xeon E-2278GEL;Intel;8;16;2;3,9;16
852;Core i3-9350KF;Intel;4;8;4;4,6;8
853;PhenomII X2 565;AMD;2;4;3,4;3,4;6
854;Celeron G1620T;Intel;2;4;2,4;2,4;2
855;Xeon E3-1270;Intel;4;8;3,4;3,8;8
856;Pentium G640T;Intel;2;4;2,4;2,4;3
857;Celeron G1830;Intel;2;4;2,8;2,8;2
858;Core i5-9600KF;Intel;6;12;3,7;4,6;9
859;Xeon E3-1270 v6;Intel;4;8;3,8;4,2;8
860;Core i3-3240;Intel;2;4;3,4;3,4;3
861;Core i3-4330T;Intel;2;4;3;3;4
862;Pentium G4600T;Intel;2;4;3;3;3
863;Xeon E3-1280 v2;Intel;4;8;3,6;4;8
864;Core i3-7101TE;Intel;2;4;3,4;3,4;3
865;Phenom II X4 975;AMD;4;8;3,6;3,6;6
866;Core i9-9900KS;Intel;8;16;4;5;16
867;Core i5-7600;Intel;4;8;3,5;4,1;6
868;PhenomII X2 560;AMD;2;4;3,3;3,3;6
869;Pentium G2100T;Intel;2;4;2,6;2,6;3
870;Pentium G3258;Intel;2;4;3,2;3,2;3
871;Core i3-4130;Intel;2;4;3,4;3,4;3
872;Core i5-670;Intel;2;4;3,46;3,73;4
873;Ryzen 9 3900X;AMD;12;24;3,8;4,6;64
874;PhenomII X3 B73;AMD;3;6;2,8;2,8;6
875;Xeon E-2136;Intel;6;12;3,3;4,5;12
876;Ryzen 3 PRO 3200GE;AMD;4;8;3,3;3,8;4
877;Celeron G3900T;Intel;2;4;2,6;2,6;2
878;A12-9800;AMD;4;8;3,8;4,2;2
879;PRO A6-8580;AMD;2;4;3,8;4;1
880;Phenom II X4 B95;AMD;4;8;3;3;6
881;Core i5-3570S;Intel;4;8;3,1;3,8;6
882;Core i7-6700K;Intel;4;8;4;4,2;8
883;Core i5-4460T;Intel;4;8;1,9;2,7;6
884;Core i5-9600KF;Intel;6;12;3,7;4,6;9
885;Core i5-6500;Intel;4;8;3,2;3,6;6
886;Core i9-9900K;Intel;8;16;3,6;5;16
887;Pentium G5500T;Intel;2;4;3,2;3,2;4
888;Ryzen 7 1800X;AMD;8;16;3,6;4;16
889;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
890;PRO A6-8570;AMD;2;4;3,5;3,8;1
891;Core i5-7500;Intel;4;8;3,4;3,8;6
892;Sempron 150;AMD;1;2;2,9;2,9;1
893;Core i5-3570S;Intel;4;8;3,1;3,8;6
894;Core i3-4340;Intel;2;4;3,6;3,6;4
895;Xeon E3-1240;Intel;4;8;3,3;3,7;8
896;Xeon E3-1225 v2;Intel;4;8;3,2;3,6;8
897;Celeron G1620T;Intel;2;4;2,4;2,4;2
898;Core i3-9350K;Intel;4;8;4;4,6;8
899;Xeon E3-1270 v2;Intel;4;8;3,5;3,9;8
900;Xeon E3-1280 v3;Intel;4;8;3,6;4;8
901;Xeon E3-1230 v3;Intel;4;8;3,3;3,7;8
902;Ryzen 5 1600X;AMD;6;12;3,6;4;16
903;PhenomII X3 700e;AMD;3;6;2,4;2,4;6
904;Core i5-7400T;Intel;4;8;2,4;3;6
905;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
906;AthlonII X2 235e;AMD;2;4;2,7;2,7;2
907;PRO A6-8570;AMD;2;4;3,5;3,8;1
908;Core i3-4370T;Intel;2;4;3,3;3,3;4
909;Xeon E-2144G;Intel;4;8;3,6;4,5;8
910;Core i3-3220T;Intel;2;4;2,8;2,8;3
911;Xeon E-2174G;Intel;4;8;3,8;4,7;8
912;Ryzen 3 3200G;AMD;4;8;3,6;4;4
913;Core i5-2400;Intel;4;8;3,1;3,4;6
914;Athlon Gold 3150GE;AMD;4;8;3,3;3,8;4
915;Athlon X4 940;AMD;4;8;3,2;3,6;2
916;Core i3-6300T;Intel;2;4;3,3;3,3;4
917;Core i5-8600K;Intel;6;12;3,6;4,3;9
918;Ryzen 7 2700X;AMD;8;16;3,7;4,3;16
919;Pentium G4600;Intel;2;4;3,6;3,6;3
920;Pentium G3460T;Intel;2;4;3;3;3
921;PRO A10-9700;AMD;4;8;3,5;3,8;2
922;Ryzen 7 PRO 4750GE;AMD;8;16;3,1;4,3;8
923;Pentium G2020;Intel;2;4;2,9;2,9;3
924;Core i3-2100;Intel;2;4;3,1;3,1;3
925;Phenom II X4 B95;AMD;4;8;3;3;6
926;Pentium G620T;Intel;2;4;2,2;2,2;3
927;Xeon E3-1268L v5;Intel;4;8;2,4;3,4;8
928;Pentium G645;Intel;2;4;2,9;2,9;3
929;Core i5-9600T;Intel;6;12;2,3;3,9;9
930;Xeon E3-1240 v3;Intel;4;8;3,4;3,8;8
931;Core i3-2100T;Intel;2;4;2,5;2,5;3
932;Core i5-2450P;Intel;4;8;3,2;3,5;6
933;Sempron 130;AMD;1;2;2,6;2,6;0,5
934;Core i3-3225;Intel;2;4;3,3;3,3;3
935;Sempron 130;AMD;1;2;2,6;2,6;0,5
936;Xeon E3-1230;Intel;4;8;3,2;3,6;8
937;Ryzen 3 PRO 3200GE;AMD;4;8;3,3;3,8;4
938;Core i5-4670T;Intel;4;8;2,3;3,3;6
939;Core i5-3340S;Intel;4;8;2,8;3,3;6
940;Core i5-680;Intel;2;4;3,6;3.86;4
941;Xeon L3406;Intel;2;4;2,26;2,53;4
