gpu_id;gpu_name;manufacturer;memory;tgp;computer_id
526;HD Graphics 4400;Intel;0;20;96871
527;HD Graphics P530;Intel;0;19;70322
528;Radeon HD 7970 X2;AMD;3;11;80072
529;GeForce RTX 2060 TU104;NVIDIA;6;13;79080
530;Radeon R7 430 OEM;AMD;2;15;80187
531;GeForce GTX 1080 11Gbps;NVIDIA;8;13;89159
532;GeForce GTX 980;NVIDIA;4;7;55734
533;HD Graphics P4600;Intel;0;10;98660
534;GeForce RTX 3090;NVIDIA;24;16;9841
535;GeForce RTX 4060;NVIDIA;8;21;78275
536;Radeon R9 370;AMD;2;13;67676
537;Radeon Pro WX 8100;AMD;8;6;13082
538;GeForce GTX 960 OEM;NVIDIA;3;8;2709
539;HD Graphics 6000;Intel;0;13;96961
540;Radeon R9 Nano;AMD;4;11;54910
541;GeForce RTX 3080 12 GB;NVIDIA;12;;37796
542;Radeon HD 8760 OEM;AMD;2;16;74974
543;HD Graphics 400;Intel;0;21;14367
544;Radeon R9 280X;AMD;3;12;78431
545;GeForce RTX 3080 12 GB;NVIDIA;12;9;76397
546;Radeon Pro V7350X2;AMD;16;13;28291
547;Radeon R7 435 OEM;AMD;2;13;62196
548;GeForce RTX 3060 GA104;NVIDIA;12;16;66575
549;Radeon R9 295X2;AMD;4;13;76965
550;HD Graphics P5700;Intel;0;14;40826
551;HD Graphics P5700;Intel;0;7;89989
552;Radeon R9 280;AMD;3;16;26931
553;HD Graphics 520;Intel;0;19;96640
554;Radeon R9 280X2;AMD;3;16;12798
555;GeForce RTX 3060 Ti GA103;NVIDIA;8;6;54561
556;GeForce GTX 1060 6 GB;NVIDIA;6;15;74624
557;GeForce RTX 3080 Ti 20 GB;NVIDIA;20;18;81865
558;Radeon Pro WX 9100;AMD;16;12;31094
559;GeForce GTX 1060 5 GB;NVIDIA;5;9;7992
560;HD Graphics P4600;Intel;0;8;64135
561;Radeon RX 470D;AMD;4;6;78785
562;Radeon HD 8760 OEM;AMD;2;5;14335
563;Radeon R9 285X;AMD;3;14;82523
564;Radeon R9 370;AMD;2;21;99681
565;Radeon Vega Frontier Edition;AMD;16;16;82700
566;GeForce RTX 2060 SUPER;NVIDIA;8;18;70283
567;GeForce RTX 4080 12 GB;NVIDIA;12;17;80678
568;GeForce RTX 2080 Ti;NVIDIA;11;9;71554
569;GeForce RTX 3090;NVIDIA;24;21;28145
570;GeForce GTX TITAN X;NVIDIA;12;20;29
571;GeForce GTX 1080 11Gbps;NVIDIA;8;11;11968
572;GeForce GTX 970;NVIDIA;4;4;33813
573;HD Graphics 4400;Intel;0;20;17509
574;TITAN X Pascal;NVIDIA;12;15;99290
575;GeForce GTX 1650;NVIDIA;4;17;64140
576;HD Graphics 500;Intel;0;;86489
577;Radeon HD 7950 Monica BIOS 2;AMD;3;5;68937
578;Iris Graphics 540;Intel;0;7;15021
579;GeForce RTX 3050 4 GB;NVIDIA;4;15;65448
580;Radeon R7 240 OEM;AMD;2;21;74007
581;Radeon Pro W6800;AMD;32;18;67901
582;Radeon R9 290X2;AMD;4;5;73738
583;GeForce GTX 980 Ti;NVIDIA;6;9;37748
584;HD Graphics 5300;Intel;0;18;66115
585;Radeon R5 310 OEM;AMD;2;12;23316
586;GeForce RTX 2060 12 GB;NVIDIA;12;20;30462
587;Radeon Pro W6400;AMD;4;4;30253
588;HD Graphics 615;Intel;0;6;92238
589;UHD Graphics 600;Intel;0;17;32457
590;GeForce GTX 1080;NVIDIA;8;20;28288
591;UHD Graphics 24EU;Intel;0;8;17113
592;Radeon R9 Nano;AMD;4;10;81440
593;Radeon HD 7950;AMD;3;9;35272
594;Iris Xe Graphics G4;Intel;0;20;23910
595;Radeon R7 435 OEM;AMD;2;15;36687
596;Radeon R5 340X OEM;AMD;2;18;36814
597;Iris Plus Graphics 650;Intel;0;20;68292
598;HD Graphics 2000;Intel;0;8;64724
599;Radeon HD 7950 Monica BIOS 2;AMD;3;;10569
600;Radeon R9 380 OEM;AMD;4;4;43237
601;GeForce GTX 1080 11Gbps;NVIDIA;8;8;78011
602;Iris Graphics 540;Intel;0;6;69617
603;TITAN Xp;NVIDIA;12;20;65139
604;Radeon HD 7950 Monica BIOS 1;AMD;3;7;25868
605;Iris Pro Graphics 5200;Intel;0;21;69212
606;Iris Plus Graphics G7;Intel;0;14;2491
607;GeForce GTX 1070 Ti;NVIDIA;8;6;94068
608;HD Graphics P530;Intel;0;5;84641
609;GeForce RTX 4090;NVIDIA;24;16;23040
610;Radeon R9 370 1024SP;AMD;2;21;76199
611;Radeon Pro WX 3100;AMD;4;17;81195
612;GeForce GTX 1060 5 GB;NVIDIA;5;6;18906
613;HD Graphics 530;Intel;0;12;52843
614;GeForce GTX 1660 Ti;NVIDIA;6;8;57211
615;Radeon HD 8970 OEM;AMD;3;19;26558
616;GeForce RTX 3070;NVIDIA;8;12;58500
617;GeForce RTX 2080 Ti 12 GB;NVIDIA;12;18;48579
618;UHD Graphics G4;Intel;0;11;47294
619;HD Graphics P4700;Intel;0;5;82230
620;GeForce GTX 1050 Ti;NVIDIA;4;12;50338
621;Radeon R7 360;AMD;2;21;13380
622;GeForce RTX 4090 Ti;NVIDIA;48;8;65828
623;HD Graphics 5500;Intel;0;15;98074
624;HD Graphics 5000;Intel;0;19;80470
625;Iris Pro Graphics 6200;Intel;0;12;35078
626;HD Graphics 5300;Intel;0;14;51913
627;Radeon Pro V520;AMD;8;14;70844
628;Radeon R9 370;AMD;2;17;57775
629;GeForce RTX 3090 Ti;NVIDIA;24;9;95458
630;GeForce GTX 1080 Ti 10 GB;NVIDIA;10;11;37813
631;GeForce GTX 1650 TU116;NVIDIA;4;7;21813
632;Radeon R5 330 OEM;AMD;2;21;24270
633;Iris Pro Graphics 580;Intel;0;21;74312
634;HD Graphics 2000;Intel;0;8;11629
635;Iris Graphics 6100;Intel;0;;54802
636;Radeon HD 8860 OEM;AMD;2;20;70529
637;Radeon R9 FURY X;AMD;4;11;20450
638;GeForce GTX 1070;NVIDIA;8;8;32524
639;Radeon R9 295X2;AMD;4;10;59794
640;Radeon HD 7990;AMD;3;18;33659
641;Radeon R9 360 OEM;AMD;2;14;89108
642;Radeon R7 250 OEM;AMD;2;14;769
643;Radeon HD 7950 Mac Edition;AMD;3;19;20441
644;Iris Xe Graphics 96EU;Intel;0;6;98992
645;Iris Pro Graphics 580;Intel;0;10;80492
646;Radeon Vega Frontier Edition;AMD;16;21;39918
647;GeForce RTX 2070 SUPER;NVIDIA;8;5;59022
648;HD Graphics 2000;Intel;0;5;12322
649;GeForce RTX 3050 OEM;NVIDIA;8;14;68628
650;GeForce GTX 1650;NVIDIA;4;5;97269
651;Radeon R5 330 OEM;AMD;2;14;71448
652;UHD Graphics 64EU;Intel;0;5;65438
653;Radeon Pro WX 8200;AMD;8;14;35359
654;UHD Graphics 610;Intel;0;17;48893
655;Radeon R7 360 896SP;AMD;2;20;8507
656;HD Graphics 510;Intel;0;8;57538
657;Radeon R7 370;AMD;2;21;50762
658;GeForce RTX 3050 4 GB;NVIDIA;4;;73955
659;HD Graphics 4400;Intel;0;8;31831
660;GeForce RTX 2060 SUPER;NVIDIA;8;11;99573
661;GeForce GTX TITAN X;NVIDIA;12;8;96990
662;Radeon R5 430 OEM;AMD;2;21;34677
663;HD Graphics 515;Intel;0;12;17749
664;GeForce RTX 2080 Ti;NVIDIA;11;6;77477
665;Radeon R7 450 OEM;AMD;2;13;44702
666;GeForce RTX 2070 SUPER;NVIDIA;8;9;4882
667;Iris Xe Graphics G7 80EU;Intel;0;19;83521
668;Radeon R7 370;AMD;2;14;38744
669;UHD Graphics P750;Intel;0;6;80207
670;GeForce GTX 1050;NVIDIA;2;10;195
671;Radeon HD 7970 X2;AMD;3;18;55959
672;GeForce GTX TITAN X;NVIDIA;12;9;21746
673;GeForce GTX 1650;NVIDIA;4;21;68382
674;Iris Xe Graphics 80EU;Intel;0;19;91675
675;Radeon R9 370 1024SP;AMD;2;18;7840
676;HD Graphics P3000;Intel;0;19;65482
677;Radeon R5 310 OEM;AMD;2;13;93576
678;GeForce RTX 3080;NVIDIA;10;11;26302
679;GeForce GTX 1650 SUPER;NVIDIA;4;4;73348
680;UHD Graphics 710;Intel;0;;80230
681;Radeon R9 270X;AMD;2;13;65634
682;GeForce GTX 1050 Ti;NVIDIA;4;10;23055
683;Radeon R7 360;AMD;2;19;70116
684;GeForce GTX 1050 Ti;NVIDIA;4;18;26965
685;GeForce GTX 1060 6 GB;NVIDIA;6;4;38792
686;Radeon R7 350X OEM;AMD;4;14;57196
687;UHD Graphics G4;Intel;0;9;28268
688;Radeon R9 370X;AMD;2;18;77648
689;GeForce GTX 1080 Ti;NVIDIA;11;12;54557
690;GeForce GTX 1650;NVIDIA;4;6;51293
691;Radeon R7 360E;AMD;2;12;41186
692;GeForce RTX 4080 16 GB;NVIDIA;16;9;70153
693;HD Graphics 515;Intel;0;4;5144
694;GeForce GTX 1060 3 GB GP104;NVIDIA;3;9;91091
695;Radeon R9 290;AMD;4;21;31628
696;GeForce RTX 3060 GA104;NVIDIA;12;9;51022
697;GeForce GTX 1050;NVIDIA;2;16;72807
698;Radeon R9 255 OEM;AMD;2;4;99545
699;HD Graphics 630;Intel;0;6;12461
700;Radeon RX 470;AMD;4;14;38129
701;GeForce GTX 1060 6 GB;NVIDIA;6;19;95950
702;HD Graphics 5000;Intel;0;12;49968
703;Iris Pro Graphics 6200;Intel;0;16;62849
704;GeForce RTX 2060 SUPER;NVIDIA;8;5;83253
705;HD Graphics 505;Intel;0;12;54308
706;GeForce GTX 1660 SUPER;NVIDIA;6;15;67473
707;GeForce GTX 1060 6 GB 9Gbps;NVIDIA;6;8;30602
708;Radeon R5 340X OEM;AMD;2;10;75435
709;Radeon Pro Duo Polaris;AMD;16;12;92134
710;HD Graphics 4000;Intel;0;4;39115
711;Radeon HD 7950;AMD;3;19;88633
712;Radeon R9 380;AMD;2;6;36901
713;Radeon R9 280X;AMD;3;20;44021
714;Radeon R9 390X;AMD;8;11;58625
715;GeForce RTX 4080 16 GB;NVIDIA;16;12;79619
716;Radeon RX 460 1024SP;AMD;2;16;85886
717;GeForce GTX 960;NVIDIA;2;8;56890
718;Radeon R5 430 OEM;AMD;2;8;43270
719;Radeon R9 FURY X2;AMD;4;16;10156
720;Radeon R7 265;AMD;2;8;58602
721;Radeon R9 FURY X2;AMD;4;11;29169
722;GeForce RTX 3050 8 GB GA107;NVIDIA;8;15;24755
723;Iris Xe Graphics G7 80EU;Intel;0;19;63848
724;Radeon R7 265X OEM;AMD;2;19;4247
725;Radeon HD 8950 OEM;AMD;3;6;75141
726;Radeon R9 390X;AMD;8;4;38547
727;Radeon Pro VII;AMD;16;18;30078
728;GeForce RTX 2080 Ti;NVIDIA;11;21;24581
729;HD Graphics 5500;Intel;0;20;79816
730;Radeon R5 310 OEM;AMD;2;17;57895
731;GeForce GT 1010;NVIDIA;2;16;54065
732;GeForce GTX 1050 Ti;NVIDIA;4;17;49717
733;Radeon R9 390X;AMD;8;20;98532
734;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;11;40259
735;GeForce GTX 1650 SUPER;NVIDIA;4;17;71748
736;Radeon HD 7950 Monica BIOS 2;AMD;3;5;52783
737;GeForce RTX 3060 Ti;NVIDIA;8;18;12767
738;GeForce RTX 4060;NVIDIA;8;15;59663
739;Radeon R9 FURY;AMD;4;18;64040
740;TITAN Xp;NVIDIA;12;14;49693
741;HD Graphics P630;Intel;0;14;8578
742;GeForce RTX 4080 16 GB;NVIDIA;16;15;82481
743;Radeon R7 350;AMD;2;6;89910
744;Radeon R5 430 OEM;AMD;2;4;63323
745;UHD Graphics 605;Intel;0;19;88055
746;GeForce RTX 3060 Ti;NVIDIA;8;16;38604
747;GeForce GTX 1060 8 GB GDDR5X;NVIDIA;8;6;73238
748;Radeon Pro SSG;AMD;16;9;4768
749;GeForce RTX 3090 Ti;NVIDIA;24;16;70241
750;Iris Graphics 5100;Intel;0;9;14818
751;TITAN V;NVIDIA;12;21;64916
752;UHD Graphics 750;Intel;0;18;83850
753;Radeon R9 290;AMD;4;17;15420
754;GeForce RTX 2060 12 GB;NVIDIA;12;;8615
755;Radeon R9 FURY;AMD;4;20;77750
756;Iris Plus Graphics 655;Intel;0;9;9610
757;Radeon R9 FURY;AMD;4;19;55764
758;GeForce GTX 1060 8 GB GDDR5X;NVIDIA;8;6;98776
759;GeForce GTX 1060 3 GB GP104;NVIDIA;3;12;63500
760;Iris Graphics 6100;Intel;0;19;53466
761;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;12;15174
762;Radeon HD 8990 OEM;AMD;3;5;63158
763;GeForce RTX 3080 Ti 20 GB;NVIDIA;20;12;1473
764;UHD Graphics 750;Intel;0;17;88271
765;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;10;68020
766;Radeon Pro W6400;AMD;4;7;19692
767;GeForce RTX 3060 GA104;NVIDIA;12;17;61205
768;GeForce RTX 3080 Ti 20 GB;NVIDIA;20;11;98740
769;GeForce GTX 1650;NVIDIA;4;19;77318
770;Radeon RX 470D;AMD;4;12;80786
771;HD Graphics;Intel;0;16;70141
772;UHD Graphics 630;Intel;0;17;60549
773;Radeon R7 340 OEM;AMD;2;13;93080
774;Radeon R9 280X2;AMD;3;9;41768
775;Radeon R7 370;AMD;2;;31845
776;Radeon HD 7950 Monica BIOS 2;AMD;3;10;18933
777;Iris Xe Graphics 80EU;Intel;0;17;12834
778;GeForce GTX 960;NVIDIA;2;6;58277
779;HD Graphics 405;Intel;0;;15123
780;GeForce GTX 1070 Ti;NVIDIA;8;4;59412
781;HD Graphics 4000;Intel;0;4;91095
782;GeForce RTX 3070;NVIDIA;8;21;29260
783;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;8;50414
784;UHD Graphics 610;Intel;0;11;60805
785;Radeon Pro V620;AMD;32;15;92691
786;Radeon R7 450 OEM;AMD;2;17;75633
787;Radeon Pro Duo;AMD;4;6;83494
788;GeForce RTX 2060;NVIDIA;6;14;8928
789;Iris Pro Graphics P555;Intel;0;4;15088
790;GeForce RTX 3080 12 GB;NVIDIA;12;11;52245
791;GeForce GTX 1050;NVIDIA;2;4;8535
792;UHD Graphics 610;Intel;0;13;56630
793;Iris Pro Graphics 580;Intel;0;4;3121
794;Radeon R9 390;AMD;8;17;51525
795;GeForce RTX 4090;NVIDIA;24;7;31099
796;Radeon Pro Duo;AMD;4;11;16971
797;UHD Graphics P750;Intel;0;14;39405
798;Radeon R9 280X;AMD;3;;38439
799;Iris Xe Graphics G7 80EU;Intel;0;4;77732
800;GeForce GTX 980;NVIDIA;4;13;51497
801;Radeon HD 8990 OEM;AMD;3;15;16727
802;GeForce GTX 1660;NVIDIA;6;12;73804
803;UHD Graphics G1;Intel;0;16;36090
804;GeForce GT 1030 GK107;NVIDIA;2;16;35740
805;GeForce GTX 1660 SUPER;NVIDIA;6;17;48064
806;GeForce GT 1030;NVIDIA;2;10;35672
807;Radeon Pro W5700;AMD;8;12;85547
808;GeForce RTX 4080 16 GB;NVIDIA;16;18;3922
809;Iris Xe Graphics G4;Intel;0;7;55097
810;GeForce GT 1010 DDR4;NVIDIA;2;16;90881
811;HD Graphics 4200;Intel;0;20;82797
812;GeForce GTX 1060 6 GB 9Gbps;NVIDIA;6;21;26140
813;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;4;14794
814;Radeon R7 350 640SP;AMD;2;5;43348
815;Radeon R9 390;AMD;8;9;20510
816;Radeon R7 435 OEM;AMD;2;12;4258
817;GeForce RTX 4090 Ti;NVIDIA;48;20;4690
818;GeForce RTX 4060;NVIDIA;8;5;79649
819;TITAN Xp;NVIDIA;12;16;22590
820;HD Graphics 615;Intel;0;6;54255
821;GeForce GTX TITAN X;NVIDIA;12;19;58768
822;GeForce RTX 2070;NVIDIA;8;17;30284
823;HD Graphics 4200;Intel;0;17;85485
824;GeForce GTX 980;NVIDIA;4;5;45447
825;Radeon HD 8990 OEM;AMD;3;6;34877
826;Radeon R9 370 1024SP;AMD;2;9;28649
827;GeForce RTX 3070 Ti GA102;NVIDIA;8;15;76263
828;GeForce RTX 4080 12 GB;NVIDIA;12;5;15887
829;GeForce GTX 1660 SUPER;NVIDIA;6;21;62565
830;GeForce RTX 2060 TU104;NVIDIA;6;11;38207
831;UHD Graphics G7;Intel;0;4;63591
832;GeForce RTX 2060 TU104;NVIDIA;6;20;28028
833;GeForce RTX 2080 Ti 12 GB;NVIDIA;12;21;34234
834;Radeon R9 280X2;AMD;3;16;50085
835;GeForce RTX 2080 Ti;NVIDIA;11;14;78838
836;Radeon Pro V7300X;AMD;8;5;34158
837;Radeon RX 455 OEM;AMD;2;15;10226
838;HD Graphics 630;Intel;0;11;85927
839;HD Graphics 630;Intel;0;6;26760
840;GeForce RTX 2080 Ti;NVIDIA;11;8;65198
841;Radeon Vega Frontier Edition Watercooled;AMD;16;20;7170
842;Radeon R9 280;AMD;3;15;63305
843;GeForce GTX 1650;NVIDIA;4;4;84562
844;Radeon R7 350 OEM;AMD;2;;85942
845;Radeon Pro W5500;AMD;8;21;52661
846;GeForce GTX 1660 SUPER;NVIDIA;6;14;80337
847;Radeon R9 290;AMD;4;11;52510
848;Radeon R7 240;AMD;2;4;89891
849;GeForce RTX 3090 Ti;NVIDIA;24;7;93732
850;GeForce RTX 3080 12 GB;NVIDIA;12;20;52139
851;UHD Graphics 730;Intel;0;13;71002
852;Radeon R7 360;AMD;2;17;71677
853;Radeon R9 370 1024SP;AMD;2;17;69319
854;Iris Pro Graphics 6200;Intel;0;9;55712
855;GeForce GTX 1050;NVIDIA;2;6;66934
856;Radeon R9 290;AMD;4;20;41136
857;GeForce GT 1030 DDR4;NVIDIA;2;7;93254
858;GeForce GT 1030;NVIDIA;2;13;97558
859;Radeon Pro WX 9100;AMD;16;5;91007
860;Radeon R9 280;AMD;3;9;69337
861;Radeon R9 285X;AMD;3;9;164
862;GeForce RTX 2070;NVIDIA;8;20;7313
863;Radeon Pro SSG;AMD;16;12;46682
864;Iris Pro Graphics P6300;Intel;0;19;60933
865;Radeon R7 240;AMD;2;17;73073
866;GeForce GT 1010;NVIDIA;2;6;84362
867;Radeon R7 360;AMD;2;19;33984
868;Radeon HD 7950 Mac Edition;AMD;3;13;64512
869;GeForce RTX 2080 Ti;NVIDIA;11;6;42000
870;GeForce GTX 960;NVIDIA;2;4;7272
871;Radeon R9 290X;AMD;4;16;77918
872;GeForce GT 1010;NVIDIA;2;7;12714
873;GeForce RTX 2060 SUPER;NVIDIA;8;4;90188
874;GeForce GTX 1060 3 GB;NVIDIA;3;14;97691
875;Radeon HD 8760 OEM;AMD;2;;93015
876;Radeon R9 280X;AMD;3;10;24500
877;GeForce GT 1010 DDR4;NVIDIA;2;21;59377
878;Radeon Pro W6800;AMD;32;17;32260
879;GeForce GTX 1070;NVIDIA;8;8;98248
880;Iris Xe Graphics G4;Intel;0;15;40349
881;Iris Xe Graphics G7 96EU;Intel;0;4;21789
882;GeForce GTX 1060 3 GB GP104;NVIDIA;3;20;44143
883;GeForce RTX 2080 SUPER;NVIDIA;8;14;2896
884;Radeon R9 370 1024SP;AMD;2;7;50924
885;Radeon R5 435 OEM;AMD;2;9;94457
886;HD Graphics 400;Intel;0;4;68171
887;Radeon R7 260X;AMD;2;15;58535
888;Radeon R9 290X2;AMD;4;8;86813
889;UHD Graphics G1;Intel;0;4;44710
890;Radeon Pro W5500;AMD;8;19;6749
891;Radeon R9 FURY X2;AMD;4;12;3169
892;Radeon R7 350 640SP;AMD;2;15;99190
893;Radeon Pro V7350X2;AMD;16;8;53409
894;UHD Graphics 770;Intel;0;;96606
895;Radeon HD 8670 OEM;AMD;2;20;25330
896;Iris Pro Graphics P555;Intel;0;21;78007
897;Radeon HD 7970 GHz Edition;AMD;3;8;63997
898;GeForce GTX 1070 Ti;NVIDIA;8;16;34401
899;Radeon HD 7970;AMD;3;6;96442
900;Radeon R9 280X2;AMD;3;13;25028
901;HD Graphics 405;Intel;0;15;93162
902;Iris Graphics 6100;Intel;0;17;65729
903;Radeon R9 255 OEM;AMD;2;11;25877
904;Iris Xe Graphics G7 96EU;Intel;0;8;18856
905;HD Graphics 5000;Intel;0;5;61020
906;HD Graphics 505;Intel;0;8;11121
907;HD Graphics 405;Intel;0;15;14633
908;GeForce RTX 3080 Ti;NVIDIA;12;4;57655
909;GeForce RTX 2080;NVIDIA;8;20;43044
910;UHD Graphics 730;Intel;0;6;59697
911;GeForce RTX 4060;NVIDIA;8;4;34546
912;Radeon R9 FURY X;AMD;4;11;68334
913;GeForce RTX 4050;NVIDIA;8;13;28190
914;Radeon HD 7950 Monica BIOS 2;AMD;3;9;7042
915;UHD Graphics 750;Intel;0;6;39698
916;Radeon Pro V7350X2;AMD;16;12;37968
917;GeForce RTX 4090;NVIDIA;24;19;88177
918;GeForce GTX 1060 3 GB GP104;NVIDIA;3;13;63368
919;Radeon R9 285X;AMD;3;13;77201
920;Iris Plus Graphics 645;Intel;0;11;257
921;Radeon R9 FURY X;AMD;4;5;61664
922;Iris Xe Graphics 96EU;Intel;0;9;75297
923;GeForce GT 1030 GK107;NVIDIA;2;9;56757
924;GeForce GTX 1660 Ti;NVIDIA;6;16;1959
925;HD Graphics 5000;Intel;0;6;44346
926;UHD Graphics 32EU;Intel;0;10;96527
927;Iris Plus Graphics 655;Intel;0;16;11190
928;Iris Plus Graphics G7;Intel;0;15;5516
929;GeForce GTX 1060 3 GB;NVIDIA;3;4;24300
930;Iris Xe Graphics G7 80EU;Intel;0;14;75954
931;HD Graphics 2000;Intel;0;21;41042
932;Radeon R7 250 OEM;AMD;2;16;77440
933;GeForce GTX 1660 Ti;NVIDIA;6;12;32000
934;Iris Plus Graphics 640;Intel;0;10;10067
935;Radeon R9 280;AMD;3;;22724
936;Iris Xe Graphics G4;Intel;0;21;19222
937;GeForce GTX 1060 5 GB;NVIDIA;5;20;1551
938;Radeon Pro V320;AMD;16;21;21427
939;UHD Graphics 610;Intel;0;18;4249
940;GeForce RTX 4080 12 GB;NVIDIA;12;5;42594
941;GeForce GTX TITAN X;NVIDIA;12;5;90496
942;GeForce RTX 3050 8 GB GA107;NVIDIA;8;20;26300
943;Radeon R9 370;AMD;2;13;14204
944;Iris Pro Graphics 580;Intel;0;21;32920
945;GeForce GTX 1070 GDDR5X;NVIDIA;8;19;65474
946;GeForce RTX 3080;NVIDIA;10;16;23509
947;HD Graphics P3000;Intel;0;18;50685
948;GeForce GTX 1070 Ti;NVIDIA;8;12;80479
949;Radeon Pro W5700;AMD;8;15;26697
950;Radeon HD 8870 OEM;AMD;2;6;12029
951;GeForce GTX 1650 TU106;NVIDIA;4;10;97568
952;Radeon R9 370 1024SP;AMD;2;20;46927
953;UHD Graphics 600;Intel;0;19;30885
954;UHD Graphics 64EU;Intel;0;21;26887
955;Radeon HD 8570 OEM;AMD;2;5;29360
956;GeForce GTX 970;NVIDIA;4;17;51828
957;Radeon R9 290X;AMD;4;6;30861
958;HD Graphics 4600;Intel;0;7;42841
959;Radeon Pro WX 2100;AMD;2;18;73382
960;GeForce GTX 1630;NVIDIA;4;17;48602
961;Iris Graphics 550;Intel;0;17;55189
962;Radeon Pro WX 8100;AMD;8;11;70960
963;GeForce GTX 960;NVIDIA;2;18;93535
964;Radeon R5 340X OEM;AMD;2;7;13493
965;GeForce GTX 950 Low Power;NVIDIA;2;5;35937
966;Radeon R7 240 OEM;AMD;2;5;2032
967;GeForce GTX 1060 5 GB;NVIDIA;5;17;68922
968;GeForce RTX 3050 4 GB;NVIDIA;4;5;34476
969;GeForce RTX 3060 Ti;NVIDIA;8;;98334
970;Radeon Pro WX 9100;AMD;16;9;51011
971;Radeon R7 260X;AMD;2;21;37409
972;Radeon R5 435 OEM;AMD;2;11;99149
973;Radeon Pro WX 3100;AMD;4;11;89417
974;Radeon R7 360E;AMD;2;13;69024
975;HD Graphics 520;Intel;0;15;37787
976;UHD Graphics 615;Intel;0;17;55713
977;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;16;68044
978;GeForce GTX 1050 3 GB;NVIDIA;3;17;78943
979;Radeon R9 285X;AMD;3;17;99299
980;Iris Graphics 5100;Intel;0;7;91190
981;HD Graphics 610;Intel;0;18;92696
982;Radeon HD 7950 Boost;AMD;3;8;79353
983;TITAN V;NVIDIA;12;6;86706
984;Radeon HD 7870 GHz Edition;AMD;2;5;79734
985;HD Graphics P4000;Intel;0;12;67322
986;GeForce RTX 4050;NVIDIA;8;16;29657
987;Radeon Pro WX 9100;AMD;16;;79500
988;Radeon R7 450 OEM;AMD;2;13;21776
989;Radeon R9 270;AMD;2;10;8547
990;GeForce GTX 1660 SUPER;NVIDIA;6;4;97455
991;GeForce RTX 4080 12 GB;NVIDIA;12;16;76297
992;UHD Graphics 617;Intel;0;17;51805
993;UHD Graphics 32EU;Intel;0;19;32340
994;Iris Pro Graphics P555;Intel;0;7;53733
995;GeForce RTX 3080;NVIDIA;10;21;55255
996;Radeon HD 7950;AMD;3;13;31989
997;GeForce RTX 2070;NVIDIA;8;17;82254
998;GeForce RTX 3090;NVIDIA;24;21;30126
999;UHD Graphics P750;Intel;0;6;13386
1000;Radeon HD 7970 X2;AMD;3;5;15853
1001;GeForce RTX 2080 Ti;NVIDIA;11;8;22011
1002;GeForce RTX 3080 Ti;NVIDIA;12;6;46860
1003;Radeon R9 FURY X;AMD;4;14;4582
1004;UHD Graphics 615;Intel;0;13;56302
1005;Radeon R5 310 OEM;AMD;2;8;44080
1006;Iris Xe Graphics 96EU;Intel;0;4;1894
1007;HD Graphics 5500;Intel;0;9;36207
1008;Iris Plus Graphics G4;Intel;0;17;20861
1009;Radeon R5 430 OEM;AMD;2;6;59692
1010;HD Graphics 5300;Intel;0;8;85376
1011;Iris Pro Graphics 5200;Intel;0;8;76631
1012;Radeon HD 7950 Monica BIOS 2;AMD;3;13;50753
1013;HD Graphics 505;Intel;0;7;89123
1014;Radeon Pro V320;AMD;16;7;59322
1015;UHD Graphics 630;Intel;0;5;20338
1016;UHD Graphics 48EU;Intel;0;17;62208
1017;GeForce RTX 3060 8 GB;NVIDIA;8;19;93929
1018;Radeon R7 340 OEM;AMD;2;11;95778
1019;HD Graphics P4600;Intel;0;21;87011
1020;Iris Xe MAX Graphics;Intel;0;13;71644
1021;GeForce GTX 1070 Ti;NVIDIA;8;6;90302
1022;GeForce GT 1010;NVIDIA;2;19;14793
1023;Radeon R5 430 OEM;AMD;2;10;46394
1024;GeForce GTX 1050 3 GB;NVIDIA;3;17;68989
1025;HD Graphics 505;Intel;0;19;2273
1026;Radeon RX 455 OEM;AMD;2;8;71797
1027;Radeon R7 240;AMD;2;17;32619
1028;HD Graphics 510;Intel;0;6;85244
1029;UHD Graphics 630;Intel;0;5;95221
1030;UHD Graphics 605;Intel;0;14;4062
1031;Radeon R9 290X2;AMD;4;;51295
1032;Iris Xe MAX Graphics;Intel;0;19;35380
1033;GeForce RTX 2080 SUPER;NVIDIA;8;18;50784
1034;UHD Graphics 617;Intel;0;7;74997
1035;UHD Graphics 615;Intel;0;;84
1036;Radeon Pro SSG;AMD;16;18;41077
1037;GeForce GTX 980 Ti;NVIDIA;6;;41813
1038;GeForce GTX 1650 GDDR6;NVIDIA;4;13;49660
1039;HD Graphics 5300;Intel;0;18;61885
1040;Radeon R9 370X;AMD;2;16;29660
1041;GeForce RTX 3060;NVIDIA;12;5;65846
1042;HD Graphics P4700;Intel;0;16;59223
1043;GeForce GTX 960;NVIDIA;2;8;75431
1044;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;8;86663
1045;HD Graphics 405;Intel;0;19;74821
1046;Radeon RX 460 1024SP;AMD;2;12;44310
1047;Iris Xe Graphics G4;Intel;0;9;92130
