software_id;computer_id
95297;93440
197707;7084
2556;93956
71366;19875
126652;63681
111500;36688
152483;28237
155710;6997
194366;84146
65978;97556
86604;2023
192018;8102
99329;93860
145108;32422
148173;44187
9818;94831
177264;97435
177301;93570
128590;249
128269;76377
103400;76702
149353;67677
186769;63351
129727;86500
161179;92776
75501;68408
119309;26977
191920;65893
74296;39731
73786;82808
93201;14536
160982;82607
15199;29558
64473;51312
39132;60707
97485;51899
90503;10329
104721;2826
72388;42317
120363;88300
27055;8521
44766;74835
186493;29168
148828;89649
151033;95909
139080;72734
85690;79016
73499;86691
174086;63104
33671;13948
101045;60646
12151;34043
13816;68962
75802;26018
119499;95318
48933;23723
20913;17534
15892;32618
53725;93219
19319;1673
72120;65335
160183;60643
123031;15668
51897;81723
120457;57990
2688;80931
97894;80507
150578;91796
64451;99891
63228;41140
134693;53544
55224;5925
132990;781
12933;35958
110651;96915
139216;68948
54746;37152
96031;26254
132038;62497
194905;63659
134347;35559
173713;83785
21151;58760
151642;61747
29735;61593
164597;51771
116914;99661
181834;38862
47398;18192
39492;25310
76155;12388
45607;97326
69759;12566
77007;59590
49165;34749
58531;97779
41446;66312
85387;77429
359;10126
20811;13137
186352;97671
79670;30978
30116;13329
37970;84134
92363;26048
84659;14258
120762;54277
98384;40077
98844;15970
113033;63172
128869;42462
110737;34473
194288;7402
155884;8903
157337;40015
134494;87959
32869;36170
38587;45335
58747;3305
57310;97180
21497;90451
29755;65756
42170;5464
36114;33499
72204;67399
2945;73188
144667;7467
10179;67777
75709;88260
164624;68138
182908;19593
167686;90931
23040;31787
153607;70009
129689;61061
34619;55409
111103;73185
170404;46960
167637;68618
195185;78739
150728;51013
31343;14599
183462;47806
153668;21816
61531;72720
41741;38396
97933;1220
16712;13204
75102;60835
156812;70543
92392;28257
7696;14081
198917;41209
183848;37272
179101;65537
155926;31868
61797;64756
139515;2391
3962;26970
9124;43961
24299;95644
110779;40797
109602;73777
170950;89273
153990;39072
164184;50282
58956;69625
63071;22370
108080;53677
118565;38505
101834;49337
72305;72082
158572;78913
72708;62379
89695;53847
189372;34836
165503;58756
154122;7255
4893;60695
62305;88455
165104;58726
1549;18793
105900;30034
47155;76026
156779;23306
43762;96502
69541;264
108046;92774
17060;50424
113778;3092
78980;8214
106482;55085
98607;32451
108416;91873
77617;70413
52133;91214
12747;95263
16878;66956
29968;8084
116490;23358
36357;30589
89007;23099
157251;50278
40102;91849
105456;66980
6238;77138
177951;55390
194986;35997
171285;64598
37857;87132
75884;91927
156703;11617
16979;544
31810;77653
76959;51990
196466;96243
150291;70446
162365;82406
131681;87687
77740;2536
76020;26201
12012;53479
115126;84708
77534;92732
145895;60415
71884;67842
177040;26538
163920;98024
133630;79742
9350;79048
161220;7951
86829;79396
88570;349
42654;99528
45644;34103
75643;45204
4789;43677
159137;93209
98906;16639
117894;49697
139896;19957
19610;33736
6382;71156
78105;84399
190989;69353
161727;14674
84699;56697
150078;80313
119725;94220
107;43008
70469;66658
190257;72020
168985;92692
49420;17582
114228;64850
195503;65888
41725;2806
196681;31773
105032;5512
70106;48636
185488;98303
66911;53283
171870;73916
134373;66381
35110;43009
83120;49716
149180;19484
49670;34016
49783;94691
90625;19398
27841;40520
59005;78400
83221;97506
173824;94715
143062;50884
150692;86292
77466;30129
83604;29186
78164;84931
63729;16481
142190;62288
51102;72416
54836;74701
48724;63198
61758;50991
95675;76846
33421;87949
197112;97428
196975;41904
25353;75402
183451;88238
130650;72934
66533;76154
161314;7537
169798;18057
13737;44193
131053;21241
46117;43057
176134;8413
93498;33682
21077;85840
136195;97352
79947;59447
85738;87939
93451;35205
59805;73723
86739;47789
169242;32567
96619;22558
72447;18725
20560;68253
58531;26573
99892;99852
97872;65591
121226;36912
188409;82821
132041;93424
12387;61581
144281;5934
181887;21647
52378;96342
82483;59279
51483;43927
59524;39668
118118;55347
122581;48879
26727;60791
67825;72885
167703;21375
114662;27353
7531;39343
17942;17535
99676;6862
135150;30319
171051;84382
197517;51932
28817;71824
105896;83154
72317;39497
74206;87461
87492;13856
141074;82094
172784;78675
5250;27862
81947;64593
115080;7574
3819;54802
54479;54377
38451;6562
131287;60316
128943;75657
142143;61843
19614;15134
174940;31751
162734;60513
94094;21732
31918;26305
27821;27710
28932;4816
185204;78718
193908;89778
155711;43425
176402;72789
84168;89095
69751;16843
84282;10149
143049;33630
105996;7499
78493;59478
150094;3936
22888;74375
196685;81186
188041;2905
192430;38894
70332;8681
98892;54012
46309;92405
192157;27103
81005;47454
127051;4764
81388;77180
157673;61415
124824;83788
131016;41078
103072;81627
123372;87514
44752;6330
168946;16191
6515;486
126572;97178
173170;54799
81265;94747
35087;19607
177433;51942
119573;72353
84118;42909
64476;85990
18267;99878
159852;23684
127432;39597
66395;99601
12764;10388
125671;73506
28775;17952
24675;5650
55710;78795
32681;93722
71414;89276
176521;45716
181110;84994
156468;76672
93483;3267
60241;61560
161714;14540
75546;33079
9654;5461
32698;54158
148811;30558
39225;9776
24250;20637
60364;98077
43277;41716
17352;16939
33000;167
106258;83359
19756;57312
150754;57444
42699;39974
60247;91401
161998;13564
15926;47647
155314;17966
43;1729
107073;9408
149625;90270
29871;83278
3244;20751
183049;98779
164355;95536
189833;72293
127099;66618
65268;97632
76283;82888
87074;31590
118238;18648
186881;28485
136486;58197
125134;93317
169936;2753
117598;59659
175538;32425
38742;73849
63534;55230
162787;54415
140119;67073
140069;39111
44893;1275
143085;2030
118106;75969
57426;56704
91722;25280
122283;30413
182785;25210
36297;16426
47578;35946
4272;98869
39759;1830
177553;91962
24830;65997
128147;69510
109377;7219
169371;66369
26340;93021
115619;37950
141577;14727
176873;64483
8205;48503
151989;95781
187718;8933
78808;87756
189194;88603
20601;15696
66859;27151
28261;71179
193925;39812
118952;41179
1268;55820
152335;54025
189454;8184
141781;16018
155648;87386
21795;48202
153185;90738
150926;69646
182022;12523
189016;31000
175606;9284
152579;52799
66884;54271
164965;82377
187231;37930
51099;192
4722;88947
157673;65833
106274;61212
172457;83059
40831;24041
27025;33179
154280;9392
7661;21488
138022;78708
48682;93436
102723;18666
46363;92432
126908;47381
80626;68635
194466;85085
105956;14054
49898;87006
170028;94186
90452;76351
564;65110
65227;26365
102572;26302
69713;86089
131071;99346
128595;98282
66247;99468
122463;53091
106;86739
33522;1844
34395;23824
29856;85802
33705;60892
11474;19808
37277;74189
163725;15252
167922;73735
92809;6321
20534;61694
60296;50494
187417;98164
92321;55535
74257;91730
45553;113
117167;82611
192016;18977
177713;87126
134206;2468
122718;61830
42070;40664
76283;5734
120997;7215
110510;41806
70284;12657
111704;53088
95613;30947
198005;69506
163000;61151
158253;67969
67361;23241
148158;60818
23044;53353
135805;92601
169036;9909
98985;73555
174476;27276
188160;50001
129174;98949
67305;5501
187745;22654
163443;1976
61249;45763
108938;47646
12486;2502
63610;88228
129040;52230
113351;38764
88475;59597
187686;97101
84075;42792
195668;40164
57322;94355
70086;33095
134054;31566
65186;8495
29386;36267
10024;52210
32808;13948
98203;7545
86110;59765
56484;66066
157794;6636
176699;37014
191065;11583
7295;2186
29626;61737
132383;10039
68400;44711
72683;10434
59518;2967
102787;55980
61760;73729
163365;83496
53751;84215
149159;19473
152588;90721
101835;12852
80204;30432
135538;5973
163803;18938
152495;90933
102713;76729
33292;12014
186351;63643
49809;96702
22951;75289
8095;85428
75375;50058
136861;68906
39351;22939
35265;33390
107813;18069
145920;37969
8983;24458
136077;34333
32904;21214
80340;34259
133330;52071
175885;40568
145800;2759
109958;75902
24987;16776
98723;48624
39262;14915
972;17098
84269;96809
3920;79409
105623;79916
122098;19830
746;80279
66504;58649
106487;50902
97270;81719
174973;55893
136138;78833
67471;58145
123366;96393
71549;29358
30692;28691
186095;22586
183104;7386
73091;82780
52116;93548
103407;26832
175279;19330
61793;10060
166936;451
191186;5396
30504;69963
145545;7295
130524;73077
169967;58568
49449;47048
30483;76066
23254;59013
42307;30372
129015;22561
175231;93023
106306;81430
145111;53839
136216;14428
128890;72410
78626;7583
120362;60196
33628;94671
170021;7707
114916;35556
160594;77985
5994;15637
10787;66363
16359;96357
49507;51726
56385;87209
46740;38289
5349;26267
144174;7628
105826;32490
163931;15298
129086;90674
59454;73228
139761;77595
116987;50986
141902;63376
103274;30990
15707;38478
177860;60475
114409;65214
163625;69224
101031;41567
10732;97296
121956;60281
170395;19102
48781;56678
39168;50278
10058;77711
133853;89349
131918;31242
66688;36591
150784;47803
137312;46721
16139;77639
22557;46718
122245;23097
86713;92632
9502;2070
27410;43040
168554;17017
24592;1686
157559;76586
175441;55086
177355;53520
75785;19272
83849;2303
156748;4375
70887;81503
26524;71719
18166;94692
174925;27454
175034;4433
43641;93811
93595;81770
141163;571
28825;1133
71636;66045
22639;86399
87628;64133
17944;43741
151301;34662
13346;15853
81996;77402
134699;36362
41935;27677
9019;92564
101653;95819
138737;17417
6508;15917
149004;15872
130146;27910
57989;72953
114452;23146
1660;52754
162463;69520
194402;15880
161299;31006
6741;95028
2863;27886
133114;75421
184070;97107
163908;53534
21705;8869
196120;17321
111535;95553
24480;5143
104394;86440
20955;59186
34064;22541
1762;3547
148508;33662
78108;50019
166513;2243
7013;62286
10841;52228
83077;73579
87459;33932
58059;85568
182861;14644
60088;78964
185822;21795
56581;25878
190493;67779
81845;82347
61889;29106
119272;36226
52378;68659
72988;19301
33767;46731
149927;55842
179809;54418
32873;44066
121519;97
14445;30525
30624;59932
54710;35827
35200;27134
90379;87935
106675;46947
49763;52397
155418;55638
32271;83785
23025;72010
90844;54979
64362;92079
185232;35211
62324;96287
25670;96077
27384;6374
125023;11162
115714;45013
176636;62965
130321;55144
77042;81224
175937;14804
112800;79959
67809;77628
166468;52400
18270;79119
72964;27617
160763;61479
149839;83412
185471;84482
184597;80161
128371;88469
173158;70308
194314;70264
12560;329
198658;96521
49853;57773
55470;28655
54382;88893
84256;31118
123111;10268
145303;65509
69309;17807
102233;63123
98568;37838
185903;19460
60251;71010
50176;22272
163;71607
121882;52741
137071;14312
35764;97242
147434;37230
42646;24661
167553;57392
131331;83110
136308;4516
57508;7509
186794;62365
46100;38720
84101;91680
123903;1440
93267;5875
45797;68352
183555;76949
159571;64476
193687;66802
80734;57140
17054;91805
83161;48609
145287;24393
49066;9965
40452;99188
78747;61657
168140;26610
15983;6930
65276;88352
180651;36805
159413;44477
168174;23381
61066;50852
35571;11217
24619;32208
59142;41245
33479;39580
47616;35961
156211;82444
82594;11716
64352;84785
195607;25688
63175;96190
107282;96580
176928;49151
16386;68499
24230;43581
68876;59886
198208;6533
126024;70902
83715;69576
81293;86799
34778;56289
135299;52652
173286;73006
190918;95149
55700;43488
37690;88219
124930;95872
69178;83882
153170;33591
10553;78207
48811;31756
73194;94871
158941;81454
46159;45064
40025;69704
147949;6895
142325;74164
5400;20182
168292;54128
76476;65633
889;41042
191296;98355
30141;31743
119885;48241
140812;93287
144070;24144
99441;86884
84529;15736
185248;14917
134259;49194
198321;2400
118499;76071
59789;55497
75;241
19473;55708
159191;34249
131402;93789
6772;39974
150773;49908
17254;1665
80304;96883
38365;25399
127769;80669
107043;29255
148416;90605
145216;64766
99336;93218
35779;37370
27398;95043
134140;14408
68999;34796
127923;27176
138701;10091
32850;53929
26129;37892
3843;79421
175230;31065
105736;11424
79403;80920
83715;9982
53548;42626
114677;4141
186673;59836
74802;59393
15498;6546
189611;8916
21199;50095
167014;52001
171491;51829
55634;24913
61181;30710
118078;64519
148853;70492
84387;95011
78165;5235
164764;41813
152507;54784
6369;33352
21593;95405
197066;69481
83457;15048
94714;62875
73109;97439
50601;14949
159411;79642
159042;81400
116946;82008
103636;69138
18055;45981
76584;91228
139576;48267
90453;5572
178213;69094
38318;60656
21715;41114
181640;58665
171004;64449
187093;71620
179579;63030
20719;79853
115365;2274
185283;10845
98990;1802
148200;38314
16809;81282
3135;7934
169017;90335
138852;79016
39463;13129
37569;39357
42419;5094
127341;16310
87749;34726
98139;5783
50088;28054
63561;81621
130936;9105
35335;30565
8547;36117
191407;44059
156357;7050
74524;14574
154490;80776
117589;93271
70411;66881
37379;78327
18706;48399
169891;62180
122926;72176
14697;52023
15505;40068
25711;54646
55451;54904
186991;27588
144073;1472
18835;40398
127175;2111
24135;47950
159589;28484
28075;71601
82860;99882
108142;83027
2722;51196
94881;96833
30794;42077
135543;40817
174917;84791
145884;87738
124718;92487
74656;27435
181671;51636
19679;27645
28576;71527
78718;21733
99432;63526
139967;87153
171309;89600
166071;77906
78958;18622
89974;25480
109888;40168
164709;27603
3541;79329
124933;89233
122733;21692
99363;86228
136045;73821
106275;96017
63100;78138
53864;89269
139003;523
92297;81447
49451;40634
108163;18740
36747;90811
196531;55209
26070;90870
27242;5587
24708;28937
124573;77064
16700;96903
170412;67363
142302;91044
50245;65250
108079;19799
74956;81857
34895;27688
27320;28196
46633;25767
119704;17351
113365;26596
73320;89090
102076;93725
114478;45494
182640;62505
99487;81428
45510;39826
7987;49719
98401;7849
142511;2517
109835;5336
7816;87723
40067;66146
6251;69299
30518;10338
109287;64072
90281;13298
152886;1570
20761;84195
108934;58647
16455;61509
102120;97824
54621;15728
8958;3125
53189;90622
140838;16905
1987;21381
66823;79832
49522;92677
163755;67302
136087;26881
3288;96235
151538;12725
62237;89116
87347;19144
49041;34807
108216;82321
91435;78095
7073;91285
97072;26357
10958;32018
94634;39596
73424;8
69871;92533
47093;79225
109697;23275
32106;26213
191219;91800
123960;19364
54415;46183
336;8408
45256;50870
86377;67330
46781;30523
146230;27383
34219;83044
4505;8885
32896;60184
71803;36650
194865;98270
100775;33851
65922;33149
148678;83553
183171;60906
74509;23324
89419;28841
130315;88331
14981;87976
106352;43376
66192;54715
178637;31906
83134;27709
155016;26359
73755;51441
4998;61303
96620;11474
192246;83761
86570;51385
19076;90899
23528;43071
74127;79609
116668;5753
48512;62987
81063;77323
37382;12401
143091;39451
193117;48742
52026;3748
194415;44336
67481;202
132684;91084
63552;29976
1436;13776
80839;73807
101996;54234
192240;56328
149895;87633
143130;82422
196264;64517
101040;34172
20974;5067
99086;26507
112095;38677
34645;90553
53812;41805
115079;40817
166948;25645
126416;9755
155334;39875
77034;2095
35220;94874
117286;36570
129168;43707
157410;89728
126136;60746
180475;35218
127855;68520
53991;5128
11391;99139
6159;68451
155096;37508
41614;37258
71562;5153
4854;28813
12884;96298
62569;21991
164404;52898
175819;49873
175356;53570
118581;17240
189917;16107
197443;73340
174324;42577
183676;44942
143579;49804
9986;1778
35004;98130
157762;43643
84477;88099
121367;60310
64309;94903
179090;50436
46959;92997
94139;90682
101953;49467
115780;16298
37924;93376
96081;83790
140312;48632
143211;42939
110882;6221
64312;55687
55282;10626
24127;39829
190409;17654
181540;52874
188267;92509
55721;72410
183185;62216
153887;7905
90618;84274
157298;45823
103404;44512
48646;10205
114462;97929
106268;4236
19583;18750
74187;92553
98464;98090
173926;61988
184793;26418
119334;75081
59817;26197
148630;45048
111274;65716
108548;605
137348;74630
116114;98279
190478;48473
10;21867
123186;13394
37853;56743
2771;56051
109346;76051
114691;66602
39944;75183
72666;38304
165458;91681
7517;11362
134179;15934
29742;66036
80323;67097
4666;59994
152195;48766
51398;81360
138306;22893
109541;41525
165559;68513
136867;43243
98203;20196
134130;80950
145776;53854
157805;26202
5311;5175
138619;88525
120185;63558
139269;73865
15860;18811
73000;66157
163798;41308
172468;49994
30635;54265
118209;86483
111494;44476
147228;33989
65925;51286
123112;20843
99914;82334
91933;85479
162660;77362
28719;60632
2492;61651
137535;40489
129474;4940
8489;13818
54813;45382
144480;55816
126513;42366
152372;20143
32292;18928
156917;76118
25179;10753
19610;38621
187704;73431
69404;63273
16301;48460
199639;55353
106962;22354
64773;69493
137813;70021
19746;699
